Name;Class;Type;MF Level;Range;Weight;Damage;Impact Radius;Attacks;Reload;Dmg/sec;Power;Decay;Ammo;Cost;Max.TT;Min.TT;Markup;Eff.Markup;Total Uses;Cost/sec;Dmg/PEC;Efficiency;Stb;Cut;Imp;Pen;Shr;Brn;Cld;Acd;Elc;SIB;Amplifier;Ammo;Concentration;Cooldown;Cooldown Group;Hit Profession;Rec.;Maxed;Damage Profession;Rec.;Maxed;Source;Discovered;Found on;Personal effects
Castorian Combat Mace Mk. 5 (L);Melee;Clubs; ;6.0;2.1;114; ;42;1.4;55.5;332.8;27.080;0;27.080;542.00;16.26; ;1.0;1942;18.96;2.926; ;0;0;114;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);43;48;One Handed Clubber (Dmg);43;48;Looted;Planet Calypso 2012.2;Planet Calypso; 
Castorian Combat Mace Mk. 6;Melee;Clubs; ;6.0;2.1;122; ;42;1.4;59.4;356.1;29.300;0;29.300;1281.00;38.43; ;1.0;4241;20.51;2.894;58.1;0;0;122;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);48;53;One Handed Clubber (Dmg);48;53;Looted;14.3.4;Planet Calypso; 
Castorian Combat Mace Mk. 6, FEN Edition;Melee;Clubs; ;6.6;2.1;128.1; ;46;1.3;68.3;450.5;26.370;0;26.370;1281.00;38.43; ;1.0;4713;20.22;3.376;88.1;0;0;128.1;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;One Handed Clubber (Hit);60;70;One Handed Clubber (Dmg);60;70;Event, Looted;15.20.1;Planet Calypso; 
Castorian Defender (L);Melee;Longblades; ;7.0;2.2;11;0;43;1.4;5.5;38.4;2.705;0;2.705;13.00;0.39; ;1.0;467;1.94;2.826;53.2;4;4;0;0;0;3;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);2; ;Swordsman (Dmg);2; ;Looted;14.1;Planet Calypso; 
Castorian EnKnuckles-1;Melee;Power Fist; ;3.0;0.5;6;0;66;0.9;4.6;13.8;1.910;0;1.910;18.00;0.54; ;1.0;915;2.10;2.183;17.2;0;0;3;0;0;0;0;0;3;No;Melee Amp;; ; ; ;Brawler (Hit);0;100;Brawler (Dmg);0;100;Looted;;Planet Calypso; 
Castorian EnKnuckles-2;Melee;Power Fist; ;3.0;0.5;8;0;67;0.9;6.2;18.6;2.520;0;2.520;22.00;0.66; ;1.0;847;2.81;2.206;18.2;0;0;4;0;0;0;0;0;4;No;Melee Amp;; ; ; ;Brawler (Hit);0;100;Brawler (Dmg);0;100;Looted;;Planet Calypso; 
Castorian EnKnuckles-A;Melee;Power Fist; ;3.0;0.5;6; ;74;0.8;5.1;15.4;1.523;0;1.523;17.00;0.51;0.00 PED;1.0;1083;1.88;2.738;47.1;0;0;3;0;0;0;0;0;3;Yes;Melee Amp;; ; ; ;Brawler (Hit);0;5;Brawler (Dmg);0;5;Old Time;;Planet Calypso; 
Castorian EnKnuckles-B (L);Melee;Power Fist; ;3.0;0.3;5;0;80;0.8;4.6;13.9;1.202;0;1.202;10.00;0.0113;100.00%;1.0;832;1.60;2.891;57.9;0;1;2;0;0;0;0;0;2;Yes;Melee Amp;; ; ; ;Brawler (Hit);0;3;Brawler (Dmg);0;3;TT Calypso;17.18.1;Planet Calypso; 
Castorian Guardian (L);Melee;Longblades; ;7.0;2.2;21; ;37;1.6;9.0;63.0;5.150;0;5.150;35.00;1.05; ;1.0;660;3.18;2.834; ;7;7;0;0;0;7;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit); ; ;Swordsman (Dmg);4; ;Looted;;Planet Calypso; 
Castorian MaxiBlade-1;Melee;Longblades; ;6.0;2;123; ;19;3.2;27.1;162.4;29.721;0;29.721;361.00;10.81;140.00 PED;1.0;1179;9.41;2.876;56.8;24;61;0;0;0;18;0;0;20;No;Melee Amp;; ; ; ;Swordsman (Hit);0;100;Swordsman (Dmg);0;100;Looted;12.5.6;Space; 
Castorian Nano-Blade Apocalypse (L);Melee;Longblades; ;8.0;4;172; ;30;2.0;59.8;478.2; ; ; ;500.00;15.00; ; ; ; ; ; ;42;88;10;0;0;0;0;32;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);51; ;Swordsman (Dmg);51; ;Crafted;12.6.1;Planet Calypso; 
Castorian Pioneer EnBlade-1 (L);Melee;Shortblades; ;5.0;0.3;3;0;74;0.8;2.6;12.9;0.738;0;0.738;5.00;0.15; ;1.0;658;0.91;2.825;53.1;1;1;0;0;0;1;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);1; ;Knifefighter (Dmg);1; ;Looted;;Planet Calypso; 
Castorian Pioneer EnBlade-2 (L);Melee;Shortblades; ;5.0;0.3;5;0;64;0.9;3.7;18.5;1.229;0;1.229;9.50;0.285; ;1.0;750;1.31;2.828;53.2;4;1;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);2; ;Knifefighter (Dmg);2; ;Looted;;Planet Calypso; 
Castorian Pioneer EnBlade-3 (L);Melee;Shortblades; ;5.0;0.3;8; ;64;0.9;5.9;29.7;1.965;0;1.965;17.00;0.51; ;1.0;840;2.10;2.830;53.4;6;2;0;0;0;0;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);3; ;Knifefighter (Dmg);3; ;Looted;;Planet Calypso; 
Castorian Pioneer EnBlade-4 (L);Melee;Shortblades; ;5.0;0.3;13;0;57;1.1;8.6;42.9; ;0; ;29.20;0.876; ; ; ; ; ;54.2;9;3;0;0;0;0;0;0;1;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);4; ;Knifefighter (Dmg);4; ;Looted;;Planet Calypso; 
Castorian Pioneer EnBlade-5 (L);Melee;Shortblades; ;5.0;0.3;16;0;63;1.0;11.7;58.4;3.905;0;3.905;38.00;1.14; ;1.0;944;4.10;2.848;54.7;11;3;0;0;0;0;0;0;2;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);6; ;Knifefighter (Dmg);6; ;Looted;;Planet Calypso; 
Castorian Pioneer EnBlade-6 (L);Melee;Shortblades; ;5.0;0.3;19; ;65;0.9;14.3;71.5;4.634;0;4.634;49.00;1.47;108.00%;1.0;1026;5.02;2.850;54.8;13;3;0;0;0;0;0;0;3;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);8; ;Knifefighter (Dmg);8; ;Looted;;Planet Calypso; 
Castorian Pioneer EnBlade-6, E.L.M Edition (L);Melee;Shortblades; ;5.0;0.3;19; ;65;0.9;14.3;71.5;0.009;462;4.629;1.00;0.03;1400.00%;1.0;10778;5.01;2.853;55.1;13;3;0;0;0;0;0;0;3;Yes;Melee Amp;Weapon Cells; ; ; ;Knifefighter (Hit);8; ;Knifefighter (Dmg);8; ;Looted;;Planet Calypso; 
Castorian Pioneer EnBlade-6, MM Edition (L);Melee;Shortblades; ;5.0;0.3;19;0;65;0.9;14.3;71.5;0.009;462;4.629;1.00;0.03; ;1.0;10778;5.01;2.853;55.1;13;3;0;0;0;0;0;0;3;Yes;Melee Amp;Weapon Cells; ; ; ;Knifefighter (Hit);8; ;Knifefighter (Dmg);8; ;Looted;12.10.1;Planet Calypso; 
Castorian Protector (L);Melee;Longblades; ;7.0;2.2;14;0;43;1.4;7.0;48.8;3.440;0;3.440;23.00;0.69; ;1.0;649;2.47;2.828;53.3;4;6;0;0;0;4;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);3; ;Swordsman (Dmg);3; ;Looted;;Planet Calypso; 
Castorian Sentinel (L);Melee;Longblades; ;7.0;2.2;6; ;48;1.3;3.3;23.4;1.477;0;1.477;7.00;0.21;110.00%;1.0;460;1.18;2.823;52.9;2;2;0;0;0;2;0;0;0;Yes;Melee Amp;; ; ; ;Swordsman (Hit);1;2;Swordsman (Dmg);1; ;Looted;;Planet Calypso; 
Castorian Survival EnBlade-1;Melee;Shortblades; ;3.0;0.8;11;0;40;1.5;5.1;15.3;2.900;0;2.900;13.00;0.39; ;1.0;435;1.93;2.636;31.9;5;3;0;0;0;2;0;0;1;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-1, SGA Edition;Melee;Shortblades; ;4.0;0.8;13;0;40;1.5;6.0;24.1;3.143;0;3.143;13.00;0.39;20.00 PED;1.0;402;2.10;2.875;56.7;6;4;0;0;0;2;0;0;1;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-2;Melee;Shortblades; ;3.0;0.8;13;0;46;1.3;6.9;20.8;4.300;0;4.300;16.00;0.48; ;1.0;361;3.30;2.101;10.5;5;3;0;0;0;3;0;0;2;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-3;Melee;Shortblades; ;3.0;0.8;16;0;46;1.3;8.5;25.6;5.200;0;5.200;21.00;0.63; ;1.0;392;3.99;2.138;15.8;7;3;0;0;0;3;0;0;3;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-3, Mentor Edition;Melee;Shortblades; ;3.0;0.8;16;0;55;1.1;10.2;30.6;4.289;0;4.289;25.00;0.72; ;1.0;567;3.93;2.593;37.8;9;2;0;0;0;2;0;0;3;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Mentoring;12.1.0;Planet Calypso; 
Castorian Survival EnBlade-4;Melee;Shortblades; ;3.0;0.9;18;0;50;1.2;10.4;31.3;5.900;0;5.900;27.00;0.81; ;1.0;444;4.92;2.120;16.0;8;3;0;0;0;3;0;0;4;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-5;Melee;Shortblades; ;3.0;0.9;23;0;50;1.2;13.3;40.0;7.770;0;7.770;32.00;0.96; ;1.0;400;6.47;2.057;16.7;10;4;0;0;0;4;0;0;5;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-5, Mentor Edition;Melee;Shortblades; ;3.0;1;25;0;59;1.0;17.1;51.3;6.200;0;6.200;32.00;0.96; ;1.0;501;6.10;2.802;51.5;12;5;0;0;0;2;0;0;6;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Mentoring;;Planet Calypso; 
Castorian Survival EnBlade-5, SGA Edition;Melee;Shortblades; ;5.0;0.9;25;0;50;1.2;14.5;72.4;7.360;0;7.360;32.00;0.96; ;1.0;422;6.13;2.361;25.2;11;4;0;0;0;4;0;0;6;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-6;Melee;Shortblades; ;3.0;0.9;26;0;55;1.1;16.6;49.7;7.850;0;7.850;34.00;1.02; ;1.0;421;7.20;2.302;17.5;12;4;0;0;0;4;0;0;6;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-6, Mentor Edition;Melee;Shortblades; ;3.0;0.9;26;0;59;1.0;17.8;53.3;6.630;0;6.630;39.00;0.00; ;1.0;589;6.52;2.725;46.1;15;3;0;0;0;3;0;0;5;No;Melee Amp;; ; ; ;Swordsman (Hit);0; ;Swordsman (Dmg);0; ;Mentoring;;Planet Calypso; 
Castorian Survival EnBlade-7;Melee;Shortblades; ;3.0;1;28;0;60;1.0;19.5;58.4;8.800;0;8.800;37.00;1.11; ;1.0;408;8.80;2.211;18.4;13;4;0;0;0;4;0;0;7;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-7, Improved;Melee;Shortblades; ;3.0;1;42;0;100;0.6;48.6;145.9;12.600;0;12.600;500.00;15.00; ;1.0;3850;21.00;2.317;23.0;22;11;0;0;0;4;0;0;5;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-8;Melee;Shortblades; ;3.0;1;36;0;75;0.8;31.3;93.8;11.240;0;11.240;59.00;1.77; ;1.0;510;14.05;2.226;18.7;17;6;0;0;0;5;0;0;8;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-9;Melee;Shortblades; ;3.0;1.1;45;0;75;0.8;39.1;117.3;13.670;0;13.670;67.00;2.01; ;1.0;476;17.09;2.288;20.0;20;8;0;0;0;8;0;0;9;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-10;Melee;Shortblades; ;3.0;1.1;57;0;86;0.7;56.8;170.3;17.500;0;17.500;82.00;2.46; ;1.0;455;25.08;2.264;20.6;28;10;0;0;0;9;0;0;10;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-11;Melee;Shortblades; ;4.0;1.2;45;0;80;0.8;41.7;166.8;10.600;0;10.600;90.00;2.70; ;1.0;824;14.13;2.950;62.4;22;9;0;0;0;4;0;0;10;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-12;Melee;Shortblades; ;5.0;1.2;46;0;86;0.7;45.8;229.1;10.900;0;10.900;99.00;2.97; ;1.0;882;15.62;2.933;61.0;23;9;0;0;0;4;0;0;10;No;Melee Amp;; ; ; ;Knifefighter (Hit);0;100;Knifefighter (Dmg);0;100;Looted;;Planet Calypso; 
Castorian Survival EnBlade-14, Mentor Edition;Melee;Shortblades; ;4.0;1;51; ;74;0.8;43.7;174.9;12.000;0;12.000;119.00;3.57;10000.00 PED;1.0;962;14.80;2.954;62.6;25;10;0;0;0;5;0;0;11;No;Melee Amp;; ; ; ;Knifefighter (Hit); ;100;Knifefighter (Dmg); ;100;Mentoring;;Planet Calypso; 
Castorian Survival EnBlade-A;Melee;Shortblades; ;3.0;0.8;11; ;44;1.4;5.6;16.8;2.788;0;2.788;360.55;0.405;0.00 PED;1.0;12918;2.04;2.742;47.3;5;3;0;0;0;2;0;0;1;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);0;5;Knifefighter (Dmg);0;5;Old Time;;Planet Calypso; 
Castorian Survival EnBlade-B (L);Melee;Shortblades; ;5.0;0.4;5;0;78;0.8;4.5;22.6;1.200;0;1.200;9.00;0.00;100.00%;1.0;750;1.56;2.896;58.2;3;1;0;0;0;1;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);0;5;Knifefighter (Dmg);0;5;TT Calypso;15.0;Planet Calypso; 
Castorian Xeno-Dagger Scratcher;Melee;Shortblades; ;5.0;0.3;66; ;67;0.9;51.2;256.1;15.820;0;15.820;462.00;13.85; ;1.0;2833;17.67;2.899;58.5;14;0;0;0;0;52;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);55; ;Knifefighter (Dmg);55; ;Looted;;Planet Calypso; 
Castorian Xeno-Dagger Scratcher (L);Melee;Shortblades; ;5.0;0.3;66;0;67;0.9;51.2;256.1;15.819;0;15.819;203.00;6.09;100.00%;1.0;1245;17.66;2.900;58.5;14;0;0;0;0;52;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);50; ;Knifefighter (Dmg);50; ;Looted;Planet Calypso 2012.5.1;Planet Calypso; 
Castorian Xeno-Dagger Shredder (L);Melee;Shortblades; ;5.0;0.3;68; ;78;0.8;61.4;307.2;16.100;0;16.100;267.00;8.01; ;1.0;1609;20.93;2.935;61.2;6;6;0;0;0;56;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);70; ;Knifefighter (Dmg);70; ;Looted;12.9;Planet Calypso; 
Castorian Xeno-Dagger Slicer (L);Melee;Shortblades; ;5.0;0.3;67; ;73;0.8;56.7;283.3;16.000; ; ;221.00;6.63; ; ;1340; ; ;59.3;0;12;0;0;0;55;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);60; ;Knifefighter (Dmg);60; ;Looted;;Planet Calypso; 
Castorian Xeno-Dagger Stabber (L);Melee;Shortblades; ;5.0;0.3;69; ;74;0.8;59.1;295.7; ;0; ;250.00;7.50; ; ; ; ; ;60.1;16;0;0;0;0;53;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);65; ;Knifefighter (Dmg);65; ;Looted;12.8.1;Planet Calypso; 
Castorian Xeno-Dagger Stinger (L);Melee;Shortblades; ;5.0;0.3;75;0;62;1.0;53.9;269.3; ;0; ;216.00;6.48; ; ; ; ; ;58.8;14;0;0;0;0;61;0;0;0;Yes;Melee Amp;; ; ; ;Knifefighter (Hit);55; ;Knifefighter (Dmg);55; ;Looted;;Planet Calypso; 
CCA/Chikara LR-1 Arrival (L);Carbine;Laser; ;57.2;1.2;6; ;50;1.2;3.5;198.8;0.135;134;1.475;5.80;0.174; ;1.0;4168;1.23;2.827;53.2;0;0;0;2;0;4;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);1;2;Ranged Laser (Dmg);1;2;Looted;12.8.1;Planet Calypso; 
CCA/Chikara LR-2 Progress (L);Carbine;Laser; ;63.8;1.2;11;0;43;1.4;5.5;349.6;0.201;250;2.701;9.60;0.288; ;1.0;4633;1.94;2.830;53.5;0;0;0;3;0;8;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);2;3;Ranged Laser (Dmg);2;3;Looted;12.8.2;Planet Calypso; 
CCA/Chikara LR-3 Colonial (L);Carbine;Laser; ;63.8;1.2;14;0;43;1.4;7.0;444.9;0.256;318;3.436;14.20;0.426;0.00%;1.0;5381;2.46;2.832;53.5;0;0;0;4;0;10;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);3;5;Ranged Laser (Dmg);3;5;Looted;12.8.2;Planet Calypso; 
CCA/Chikara LR-Arrival, CDF Edition (L);Rifle;Laser; ;57.2;1.2;6; ;50;1.2;3.5;198.8;0.001;148;1.481;0.20;0.00; ;1.0;20000;1.23;2.816;52.4;0;0;0;2;0;4;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);0.5; ;Ranged Laser (Dmg);0.5; ;Daily Token Trader;;Planet Calypso; 
CCA/Chikara LR-Colonial, CDF Edition (L);Rifle;Laser; ;63.8;1.2;14; ;43;1.4;7.0;444.9;0.001;344;3.441;0.20;0.00; ;1.0;20000;2.47;2.828;53.3;0;0;0;4;0;10;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);2; ;Ranged Laser (Dmg);2; ;Daily Token Trader;;Planet Calypso; 
CCA/Chikara LR-Progress, CDF Edition (L);Rifle;Laser; ;63.8;1.2;11; ;43;1.4;5.5;349.6;0.001;267;2.671;0.20;0.00; ;1.0;20000;1.91;2.862;53.5;0;0;0;3;0;8;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);1.5; ;Ranged Laser (Dmg);1.5; ;Daily Token Trader;;Planet Calypso; 
CDF XTLC 200;Carbine;Laser;0;66.0;2.5;50;0;44;1.4;25.5;1681.9;1.288;1081;12.098;106.00;3.18; ;1.0;7983;8.87;2.872;56.5;0;0;38;12;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);20; ;Ranged Laser (Dmg);20; ;Core Mayhem #3 Event;;Planet Calypso;Skill Gain - Laser Weapons 10%
CDF XTLC 400;Carbine;Laser; ;72.6;2.5;86; ;44;1.4;43.8;3182.2;2.140;1866;20.800;176.00;5.28; ;1.0;7978;15.25;2.874;56.6;0;0;60;26;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);40; ;Ranged Laser (Dmg);40; ;Core Mayhem #3 Event;;Planet Calypso;Skill Gain - Laser Weapons 10%
CDF XTLC 600;Carbine;Laser; ;79.2;2.5;113; ;44;1.4;57.6;4561.3;2.886;2442;27.306;238.00;7.14;15000.00 PED;1.0;8000;20.02;2.876;56.8;0;0;77;36;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);60;65;Ranged Laser (Dmg);60;65;Core Mayhem #3 Event;;Planet Calypso;Skill Gain - Laser Weapons 10%
CDF XTLC 800;Carbine;Laser; ;85.8;2.5;138; ;44;1.4;70.3;6034.7;3.462;2984;33.302;285.00;8.55; ;1.0;7986;24.42;2.880;57.0;0;0;95;43;0;0;0;0;0;Yes;Energy Amp;Weapon Cells; ; ; ;Laser Sniper (Hit);80; ;Ranged Laser (Dmg);80; ;Core Mayhem #3 Event;;Planet Calypso;Skill Gain - Laser Weapons 10%
